"name_2","N_SALES_QUARTILE","N_OVER_UNDER","count"
"THE VALLEY","Q1","over",2
"THE VALLEY","Q1","under",0
"THE VALLEY","Q2","accurate",2
"THE VALLEY","Q2","over",1
"THE VALLEY","Q2","under",0
"THE VALLEY","Q3","accurate",2
"THE VALLEY","Q3","over",0
"THE VALLEY","Q3","under",1
"THE VALLEY","Q4","accurate",2
"THE VALLEY","Q4","over",0
"THE VALLEY","Q4","under",2
"THE VILLAGE TOWNS","Q1","accurate",6
"THE VILLAGE TOWNS","Q1","over",6
"THE VILLAGE TOWNS","Q1","under",3
"THE VILLAGE TOWNS","Q2","accurate",12
"THE VILLAGE TOWNS","Q2","over",3
"THE VILLAGE TOWNS","Q2","under",0
"THE VILLAGE TOWNS","Q3","accurate",13
"THE VILLAGE TOWNS","Q3","over",1
"THE VILLAGE TOWNS","Q3","under",2
"THE VILLAGE TOWNS","Q4","accurate",2
"THE VILLAGE TOWNS","Q4","over",1
"THE VILLAGE TOWNS","Q4","under",10
"THE VILLAGES","Q1","accurate",0
"THE VILLAGES","Q1","over",2
"THE VILLAGES","Q1","under",0
"THE VILLAGES","Q2","accurate",1
"THE VILLAGES","Q2","over",0
"THE VILLAGES","Q2","under",0
"THE VILLAGES","Q3","accurate",1
"THE VILLAGES","Q3","over",0
"THE VILLAGES","Q3","under",0
"THE VILLAGES","Q4","accurate",1
"THE VILLAGES","Q4","over",0
"THE VILLAGES","Q4","under",0
"THOMPSON RIDGE","Q1","accurate",12
"THOMPSON RIDGE","Q1","over",9
"THOMPSON RIDGE","Q1","under",0
"THOMPSON RIDGE","Q2","accurate",14
"THOMPSON RIDGE","Q2","over",4
"THOMPSON RIDGE","Q2","under",1
"THOMPSON RIDGE","Q3","accurate",10
"THOMPSON RIDGE","Q3","over",6
"THOMPSON RIDGE","Q3","under",3
"THOMPSON RIDGE","Q4","accurate",13
"THOMPSON RIDGE","Q4","over",0
"THOMPSON RIDGE","Q4","under",7
"TIMBERLEAF","Q1","accurate",6
"TIMBERLEAF","Q1","over",1
"TIMBERLEAF","Q1","under",0
"TIMBERLEAF","Q2","accurate",6
"TIMBERLEAF","Q2","over",0
"TIMBERLEAF","Q2","under",0
"TIMBERLEAF","Q3","accurate",4
"TIMBERLEAF","Q3","over",1
"TIMBERLEAF","Q3","under",1
"TIMBERLEAF","Q4","accurate",4
"TIMBERLEAF","Q4","over",0
"TIMBERLEAF","Q4","under",3
"TOWNES AT COURTNEY CREEK","Q1","accurate",28
"TOWNES AT COURTNEY CREEK","Q1","over",14
"TOWNES AT COURTNEY CREEK","Q1","under",1
"TOWNES AT COURTNEY CREEK","Q2","accurate",41
"TOWNES AT COURTNEY CREEK","Q2","over",3
"TOWNES AT COURTNEY CREEK","Q2","under",0
"TOWNES AT COURTNEY CREEK","Q3","accurate",24
"TOWNES AT COURTNEY CREEK","Q3","over",1
"TOWNES AT COURTNEY CREEK","Q3","under",17
"TOWNES AT COURTNEY CREEK","Q4","accurate",9
"TOWNES AT COURTNEY CREEK","Q4","over",11
"TOWNES AT COURTNEY CREEK","Q4","under",23
"TOWNHOME COMMUNITY","Q1","accurate",12
"TOWNHOME COMMUNITY","Q1","over",1
"TOWNHOME COMMUNITY","Q1","under",10
"TOWNHOME COMMUNITY","Q2","accurate",20
"TOWNHOME COMMUNITY","Q2","over",1
"TOWNHOME COMMUNITY","Q2","under",1
"TOWNHOME COMMUNITY","Q3","accurate",9
"TOWNHOME COMMUNITY","Q3","over",12
"TOWNHOME COMMUNITY","Q3","under",3
"TOWNHOME COMMUNITY","Q4","accurate",0
"TOWNHOME COMMUNITY","Q4","over",21
"TOWNHOME COMMUNITY","Q4","under",0
"TOWNHOMES","Q1","accurate",61
"TOWNHOMES","Q1","over",24
"TOWNHOMES","Q1","under",6
"TOWNHOMES","Q2","accurate",35
"TOWNHOMES","Q2","over",15
"TOWNHOMES","Q2","under",40
"TOWNHOMES","Q3","accurate",34
"TOWNHOMES","Q3","over",25
"TOWNHOMES","Q3","under",31
"TOWNHOMES","Q4","accurate",44
"TOWNHOMES","Q4","over",40
"TOWNHOMES","Q4","under",6
"TOWNHOUSE","Q1","accurate",2
"TOWNHOUSE","Q1","over",3
"TOWNHOUSE","Q1","under",0
"TOWNHOUSE","Q2","accurate",4
"TOWNHOUSE","Q2","over",0
"TOWNHOUSE","Q2","under",0
"TOWNHOUSE","Q3","accurate",3
"TOWNHOUSE","Q3","over",0
"TOWNHOUSE","Q3","under",1
"TOWNHOUSE","Q4","accurate",1
"TOWNHOUSE","Q4","over",0
"TOWNHOUSE","Q4","under",3
"TRENTON","Q1","accurate",1
"TRENTON","Q1","over",2
"TRENTON","Q1","under",0
"TRENTON","Q2","accurate",0
"TRENTON","Q2","over",0
"TRENTON","Q2","under",2
"TRENTON","Q3","accurate",2
"TRENTON","Q3","over",0
"TRENTON","Q3","under",0
"TRENTON","Q4","accurate",2
"TRENTON","Q4","over",0
"TRENTON","Q4","under",0
"TREYBURN","Q1","accurate",8
"TREYBURN","Q1","over",12
"TREYBURN","Q1","under",4
"TREYBURN","Q2","accurate",8
"TREYBURN","Q2","over",4
"TREYBURN","Q2","under",12
"TREYBURN","Q3","accurate",11
"TREYBURN","Q3","over",7
"TREYBURN","Q3","under",6
"TREYBURN","Q4","accurate",10
"TREYBURN","Q4","over",10
"TREYBURN","Q4","under",4
"TREYBURN CC VIL TWNHMS","Q1","accurate",0
"TREYBURN CC VIL TWNHMS","Q1","over",1
"TREYBURN CC VIL TWNHMS","Q1","under",1
"TREYBURN CC VIL TWNHMS","Q2","accurate",1
"TREYBURN CC VIL TWNHMS","Q2","over",0
"TREYBURN CC VIL TWNHMS","Q2","under",0
"TREYBURN CC VIL TWNHMS","Q3","accurate",1
"TREYBURN CC VIL TWNHMS","Q3","over",0
"TREYBURN CC VIL TWNHMS","Q3","under",0
"TREYBURN CC VIL TWNHMS","Q4","accurate",0
"TREYBURN CC VIL TWNHMS","Q4","over",0
"TREYBURN CC VIL TWNHMS","Q4","under",1
"TREYBURN I8 TWNHMS","Q1","accurate",1
"TREYBURN I8 TWNHMS","Q1","over",1
"TREYBURN I8 TWNHMS","Q1","under",0
"TREYBURN I8 TWNHMS","Q2","accurate",0
"TREYBURN I8 TWNHMS","Q2","over",1
"TREYBURN I8 TWNHMS","Q2","under",1
"TREYBURN I8 TWNHMS","Q3","accurate",0
"TREYBURN I8 TWNHMS","Q3","over",1
"TREYBURN I8 TWNHMS","Q3","under",1
"TREYBURN I8 TWNHMS","Q4","accurate",1
"TREYBURN I8 TWNHMS","Q4","over",0
"TREYBURN I8 TWNHMS","Q4","under",1
"TREYBURN LOBLOLLY","Q1","accurate",5
"TREYBURN LOBLOLLY","Q1","over",4
"TREYBURN LOBLOLLY","Q1","under",0
"TREYBURN LOBLOLLY","Q2","accurate",7
"TREYBURN LOBLOLLY","Q2","over",0
"TREYBURN LOBLOLLY","Q2","under",2
"TREYBURN LOBLOLLY","Q3","accurate",7
"TREYBURN LOBLOLLY","Q3","over",1
"TREYBURN LOBLOLLY","Q3","under",1
"TREYBURN LOBLOLLY","Q4","accurate",3
"TREYBURN LOBLOLLY","Q4","over",1
"TREYBURN LOBLOLLY","Q4","under",4
"TRILOGY AT BRIER CREEK","Q1","accurate",3
"TRILOGY AT BRIER CREEK","Q1","over",8
"TRILOGY AT BRIER CREEK","Q1","under",0
"TRILOGY AT BRIER CREEK","Q2","accurate",8
"TRILOGY AT BRIER CREEK","Q2","over",3
"TRILOGY AT BRIER CREEK","Q2","under",0
"TRILOGY AT BRIER CREEK","Q3","accurate",6
"TRILOGY AT BRIER CREEK","Q3","over",1
"TRILOGY AT BRIER CREEK","Q3","under",3
"TRILOGY AT BRIER CREEK","Q4","accurate",3
"TRILOGY AT BRIER CREEK","Q4","over",0
"TRILOGY AT BRIER CREEK","Q4","under",8
"TRINITY HEIGHTS","Q1","accurate",1
"TRINITY HEIGHTS","Q1","over",4
"TRINITY HEIGHTS","Q1","under",1
"TRINITY HEIGHTS","Q2","accurate",3
"TRINITY HEIGHTS","Q2","over",1
"TRINITY HEIGHTS","Q2","under",1
"TRINITY HEIGHTS","Q3","accurate",1
"TRINITY HEIGHTS","Q3","over",1
"TRINITY HEIGHTS","Q3","under",3
"TRINITY HEIGHTS","Q4","accurate",2
"TRINITY HEIGHTS","Q4","over",1
"TRINITY HEIGHTS","Q4","under",2
"TRINITY PARK","Q1","accurate",4
"TRINITY PARK","Q1","over",16
"TRINITY PARK","Q1","under",16
"TRINITY PARK","Q2","accurate",21
"TRINITY PARK","Q2","over",11
"TRINITY PARK","Q2","under",3
"TRINITY PARK","Q3","accurate",16
"TRINITY PARK","Q3","over",12
"TRINITY PARK","Q3","under",7
"TRINITY PARK","Q4","accurate",18
"TRINITY PARK","Q4","over",1
"TRINITY PARK","Q4","under",16
"TRINITY PLACE TWNHMS/LOFT","Q1","accurate",1
"TRINITY PLACE TWNHMS/LOFT","Q1","over",2
"TRINITY PLACE TWNHMS/LOFT","Q1","under",0
"TRINITY PLACE TWNHMS/LOFT","Q2","accurate",1
"TRINITY PLACE TWNHMS/LOFT","Q2","over",0
"TRINITY PLACE TWNHMS/LOFT","Q2","under",0
"TRINITY PLACE TWNHMS/LOFT","Q3","accurate",1
"TRINITY PLACE TWNHMS/LOFT","Q3","over",0
"TRINITY PLACE TWNHMS/LOFT","Q3","under",1
"TRINITY PLACE TWNHMS/LOFT","Q4","accurate",1
"TRINITY PLACE TWNHMS/LOFT","Q4","over",0
"TRINITY PLACE TWNHMS/LOFT","Q4","under",1
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q1","accurate",5
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q1","over",3
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q1","under",0
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q2","accurate",5
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q2","over",1
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q2","under",0
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q3","accurate",4
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q3","over",1
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q3","under",2
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q4","accurate",2
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q4","over",2
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC","Q4","under",3
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q1","accurate",2
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q1","over",4
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q1","under",1
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q2","accurate",6
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q2","over",0
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q2","under",0
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q3","accurate",1
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q3","over",2
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q3","under",3
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q4","accurate",6
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q4","over",0
"TRIPLE CROWN - WAKE FOREST HWY - AG EHC (LEN) MULTI STATE 2 LLC - TOWNHOMES","Q4","under",0
"TROTTER RIDGE","Q1","accurate",0
"TROTTER RIDGE","Q1","over",2
"TROTTER RIDGE","Q1","under",2
"TROTTER RIDGE","Q2","accurate",1
"TROTTER RIDGE","Q2","over",3
"TROTTER RIDGE","Q2","under",0
"TROTTER RIDGE","Q3","accurate",1
"TROTTER RIDGE","Q3","over",1
"TROTTER RIDGE","Q3","under",2
"TROTTER RIDGE","Q4","accurate",2
"TROTTER RIDGE","Q4","over",0
"TROTTER RIDGE","Q4","under",2
"TURNAGE HEIGHTS","Q1","accurate",2
"TURNAGE HEIGHTS","Q1","over",5
"TURNAGE HEIGHTS","Q1","under",0
"TURNAGE HEIGHTS","Q2","accurate",4
"TURNAGE HEIGHTS","Q2","over",2
"TURNAGE HEIGHTS","Q2","under",0
"TURNAGE HEIGHTS","Q3","accurate",3
"TURNAGE HEIGHTS","Q3","over",0
"TURNAGE HEIGHTS","Q3","under",3
"TURNAGE HEIGHTS","Q4","accurate",4
"TURNAGE HEIGHTS","Q4","over",0
"TURNAGE HEIGHTS","Q4","under",3
"TYNDRUM","Q1","accurate",0
"TYNDRUM","Q1","over",2
"TYNDRUM","Q1","under",0
"TYNDRUM","Q2","accurate",1
"TYNDRUM","Q2","over",0
"TYNDRUM","Q2","under",1
"TYNDRUM","Q3","accurate",1
"TYNDRUM","Q3","over",0
"TYNDRUM","Q3","under",0
"TYNDRUM","Q4","accurate",0
"TYNDRUM","Q4","over",1
"TYNDRUM","Q4","under",1
"UMSTEAD & STERLING","Q1","accurate",5
"UMSTEAD & STERLING","Q1","over",0
"UMSTEAD & STERLING","Q1","under",0
"UMSTEAD & STERLING","Q2","accurate",1
"UMSTEAD & STERLING","Q2","over",0
"UMSTEAD & STERLING","Q2","under",3
"UMSTEAD & STERLING","Q3","accurate",2
"UMSTEAD & STERLING","Q3","over",2
"UMSTEAD & STERLING","Q3","under",0
"UMSTEAD & STERLING","Q4","accurate",3
"UMSTEAD & STERLING","Q4","over",1
"UMSTEAD & STERLING","Q4","under",1
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q1","accurate",2
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q1","over",1
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q1","under",3
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q2","accurate",3
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q2","over",1
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q2","under",1
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q3","accurate",2
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q3","over",2
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q3","under",1
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q4","accurate",5
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q4","over",0
"UMSTEAD GROVE TOWNHOUSES - M/I HOMES OF RALEIGH LLC","Q4","under",1
"VALLEY CREST TOWNHOMES","Q1","accurate",1
"VALLEY CREST TOWNHOMES","Q1","over",1
"VALLEY CREST TOWNHOMES","Q1","under",0
"VALLEY CREST TOWNHOMES","Q2","accurate",2
"VALLEY CREST TOWNHOMES","Q2","over",0
"VALLEY CREST TOWNHOMES","Q2","under",0
"VALLEY CREST TOWNHOMES","Q3","accurate",1
"VALLEY CREST TOWNHOMES","Q3","over",0
"VALLEY CREST TOWNHOMES","Q3","under",0
"VALLEY CREST TOWNHOMES","Q4","accurate",2
"VALLEY CREST TOWNHOMES","Q4","over",0
"VALLEY CREST TOWNHOMES","Q4","under",0
"VALLEY RAN","Q1","accurate",4
"VALLEY RAN","Q1","over",1
"VALLEY RAN","Q1","under",0
"VALLEY RAN","Q2","accurate",7
"VALLEY RAN","Q2","over",0
"VALLEY RAN","Q2","under",0
"VALLEY RAN","Q3","accurate",3
"VALLEY RAN","Q3","over",0
"VALLEY RAN","Q3","under",0
"VALLEY RAN","Q4","accurate",2
"VALLEY RAN","Q4","over",0
"VALLEY RAN","Q4","under",3
"VALLEY SPRINGS","Q1","accurate",2
"VALLEY SPRINGS","Q1","over",1
"VALLEY SPRINGS","Q1","under",0
"VALLEY SPRINGS","Q2","accurate",3
"VALLEY SPRINGS","Q2","over",0
"VALLEY SPRINGS","Q2","under",0
"VALLEY SPRINGS","Q3","accurate",0
"VALLEY SPRINGS","Q3","over",0
"VALLEY SPRINGS","Q3","under",2
"VALLEY SPRINGS","Q4","accurate",2
"VALLEY SPRINGS","Q4","over",0
"VALLEY SPRINGS","Q4","under",1
"VANTAGE POINTE","Q1","accurate",1
"VANTAGE POINTE","Q1","over",5
"VANTAGE POINTE","Q1","under",0
"VANTAGE POINTE","Q2","accurate",3
"VANTAGE POINTE","Q2","over",2
"VANTAGE POINTE","Q2","under",1
"VANTAGE POINTE","Q3","accurate",2
"VANTAGE POINTE","Q3","over",0
"VANTAGE POINTE","Q3","under",3
"VANTAGE POINTE","Q4","accurate",1
"VANTAGE POINTE","Q4","over",2
"VANTAGE POINTE","Q4","under",3
"VILLAGE GREEN","Q1","accurate",8
"VILLAGE GREEN","Q1","over",10
"VILLAGE GREEN","Q1","under",2
"VILLAGE GREEN","Q2","accurate",8
"VILLAGE GREEN","Q2","over",6
"VILLAGE GREEN","Q2","under",3
"VILLAGE GREEN","Q3","accurate",6
"VILLAGE GREEN","Q3","over",0
"VILLAGE GREEN","Q3","under",12
"VILLAGE GREEN","Q4","accurate",9
"VILLAGE GREEN","Q4","over",2
"VILLAGE GREEN","Q4","under",8
"VILLAGE HEARTH COHOUSING","Q1","accurate",1
"VILLAGE HEARTH COHOUSING","Q1","over",0
"VILLAGE HEARTH COHOUSING","Q1","under",2
"VILLAGE HEARTH COHOUSING","Q2","accurate",1
"VILLAGE HEARTH COHOUSING","Q2","over",1
"VILLAGE HEARTH COHOUSING","Q2","under",1
"VILLAGE HEARTH COHOUSING","Q3","accurate",1
"VILLAGE HEARTH COHOUSING","Q3","over",1
"VILLAGE HEARTH COHOUSING","Q3","under",0
"VILLAGE HEARTH COHOUSING","Q4","accurate",2
"VILLAGE HEARTH COHOUSING","Q4","over",0
"VILLAGE HEARTH COHOUSING","Q4","under",1
"VILLAGES AT CORNWALLIS","Q1","accurate",1
"VILLAGES AT CORNWALLIS","Q1","over",1
"VILLAGES AT CORNWALLIS","Q1","under",0
"VILLAGES AT CORNWALLIS","Q2","accurate",1
"VILLAGES AT CORNWALLIS","Q2","over",0
"VILLAGES AT CORNWALLIS","Q2","under",0
"VILLAGES AT CORNWALLIS","Q3","accurate",1
"VILLAGES AT CORNWALLIS","Q3","over",0
"VILLAGES AT CORNWALLIS","Q3","under",0
"VILLAGES AT CORNWALLIS","Q4","accurate",1
"VILLAGES AT CORNWALLIS","Q4","over",0
"VILLAGES AT CORNWALLIS","Q4","under",1
"VLGS @ CORNWALLIS","Q1","accurate",3
"VLGS @ CORNWALLIS","Q1","over",1
"VLGS @ CORNWALLIS","Q1","under",0
"VLGS @ CORNWALLIS","Q2","accurate",2
"VLGS @ CORNWALLIS","Q2","over",1
"VLGS @ CORNWALLIS","Q2","under",0
"VLGS @ CORNWALLIS","Q3","accurate",3
"VLGS @ CORNWALLIS","Q3","over",0
"VLGS @ CORNWALLIS","Q3","under",0
"VLGS @ CORNWALLIS","Q4","accurate",1
"VLGS @ CORNWALLIS","Q4","over",0
"VLGS @ CORNWALLIS","Q4","under",2
"VLGS @ CULP ARBOR_","Q1","accurate",2
"VLGS @ CULP ARBOR_","Q1","over",1
"VLGS @ CULP ARBOR_","Q1","under",0
"VLGS @ CULP ARBOR_","Q2","accurate",2
"VLGS @ CULP ARBOR_","Q2","over",0
"VLGS @ CULP ARBOR_","Q2","under",0
"VLGS @ CULP ARBOR_","Q3","accurate",1
"VLGS @ CULP ARBOR_","Q3","over",1
"VLGS @ CULP ARBOR_","Q3","under",0
"VLGS @ CULP ARBOR_","Q4","accurate",2
"VLGS @ CULP ARBOR_","Q4","over",0
"VLGS @ CULP ARBOR_","Q4","under",0
"VLGS AT CORNWALLIS","Q1","accurate",4
"VLGS AT CORNWALLIS","Q1","over",5
"VLGS AT CORNWALLIS","Q1","under",0
"VLGS AT CORNWALLIS","Q2","accurate",7
"VLGS AT CORNWALLIS","Q2","over",2
"VLGS AT CORNWALLIS","Q2","under",0
"VLGS AT CORNWALLIS","Q3","accurate",6
"VLGS AT CORNWALLIS","Q3","over",0
"VLGS AT CORNWALLIS","Q3","under",2
"VLGS AT CORNWALLIS","Q4","accurate",7
"VLGS AT CORNWALLIS","Q4","over",0
"VLGS AT CORNWALLIS","Q4","under",2
"W CHAPEL HILL RD","Q1","accurate",0
"W CHAPEL HILL RD","Q1","over",10
"W CHAPEL HILL RD","Q1","under",8
"W CHAPEL HILL RD","Q2","accurate",6
"W CHAPEL HILL RD","Q2","over",7
"W CHAPEL HILL RD","Q2","under",5
"W CHAPEL HILL RD","Q3","accurate",8
"W CHAPEL HILL RD","Q3","over",4
"W CHAPEL HILL RD","Q3","under",6
"W CHAPEL HILL RD","Q4","accurate",7
"W CHAPEL HILL RD","Q4","over",2
"W CHAPEL HILL RD","Q4","under",9
"WAKE FOREST/HWY & SHARRON","Q1","accurate",3
"WAKE FOREST/HWY & SHARRON","Q1","over",18
"WAKE FOREST/HWY & SHARRON","Q1","under",3
"WAKE FOREST/HWY & SHARRON","Q2","accurate",9
"WAKE FOREST/HWY & SHARRON","Q2","over",10
"WAKE FOREST/HWY & SHARRON","Q2","under",5
"WAKE FOREST/HWY & SHARRON","Q3","accurate",9
"WAKE FOREST/HWY & SHARRON","Q3","over",1
"WAKE FOREST/HWY & SHARRON","Q3","under",13
"WAKE FOREST/HWY & SHARRON","Q4","accurate",11
"WAKE FOREST/HWY & SHARRON","Q4","over",3
"WAKE FOREST/HWY & SHARRON","Q4","under",10
"WALDEN POND","Q1","accurate",4
"WALDEN POND","Q1","over",6
"WALDEN POND","Q1","under",0
"WALDEN POND","Q2","accurate",7
"WALDEN POND","Q2","over",1
"WALDEN POND","Q2","under",1
"WALDEN POND","Q3","accurate",8
"WALDEN POND","Q3","over",0
"WALDEN POND","Q3","under",1
"WALDEN POND","Q4","accurate",5
"WALDEN POND","Q4","over",0
"WALDEN POND","Q4","under",4
"WALL TOWN","Q1","accurate",6
"WALL TOWN","Q1","over",7
"WALL TOWN","Q1","under",5
"WALL TOWN","Q2","accurate",6
"WALL TOWN","Q2","over",4
"WALL TOWN","Q2","under",7
"WALL TOWN","Q3","accurate",5
"WALL TOWN","Q3","over",4
"WALL TOWN","Q3","under",8
"WALL TOWN","Q4","accurate",5
"WALL TOWN","Q4","over",7
"WALL TOWN","Q4","under",5
"WALSENBURG","Q1","accurate",1
"WALSENBURG","Q1","over",3
"WALSENBURG","Q1","under",1
"WALSENBURG","Q2","accurate",4
"WALSENBURG","Q2","over",0
"WALSENBURG","Q2","under",0
"WALSENBURG","Q3","accurate",3
"WALSENBURG","Q3","over",0
"WALSENBURG","Q3","under",1
"WALSENBURG","Q4","accurate",3
"WALSENBURG","Q4","over",0
"WALSENBURG","Q4","under",1
"WARREN PARK","Q1","accurate",1
"WARREN PARK","Q1","over",5
"WARREN PARK","Q1","under",3
"WARREN PARK","Q2","accurate",3
"WARREN PARK","Q2","over",3
"WARREN PARK","Q2","under",3
"WARREN PARK","Q3","accurate",1
"WARREN PARK","Q3","over",4
"WARREN PARK","Q3","under",4
"WARREN PARK","Q4","accurate",2
"WARREN PARK","Q4","over",2
"WARREN PARK","Q4","under",5
"WATERFORD","Q1","accurate",6
"WATERFORD","Q1","over",4
"WATERFORD","Q1","under",0
"WATERFORD","Q2","accurate",3
"WATERFORD","Q2","over",3
"WATERFORD","Q2","under",3
"WATERFORD","Q3","accurate",9
"WATERFORD","Q3","over",0
"WATERFORD","Q3","under",0
"WATERFORD","Q4","accurate",5
"WATERFORD","Q4","over",0
"WATERFORD","Q4","under",4
"WATTS HILLANDALE","Q1","accurate",6
"WATTS HILLANDALE","Q1","over",13
"WATTS HILLANDALE","Q1","under",3
"WATTS HILLANDALE","Q2","accurate",8
"WATTS HILLANDALE","Q2","over",7
"WATTS HILLANDALE","Q2","under",6
"WATTS HILLANDALE","Q3","accurate",10
"WATTS HILLANDALE","Q3","over",5
"WATTS HILLANDALE","Q3","under",6
"WATTS HILLANDALE","Q4","accurate",6
"WATTS HILLANDALE","Q4","over",1
"WATTS HILLANDALE","Q4","under",14
"WELDON DOWNS TOWNHOMES","Q1","accurate",3
"WELDON DOWNS TOWNHOMES","Q1","over",3
"WELDON DOWNS TOWNHOMES","Q1","under",0
"WELDON DOWNS TOWNHOMES","Q2","accurate",5
"WELDON DOWNS TOWNHOMES","Q2","over",1
"WELDON DOWNS TOWNHOMES","Q2","under",0
"WELDON DOWNS TOWNHOMES","Q3","accurate",5
"WELDON DOWNS TOWNHOMES","Q3","over",0
"WELDON DOWNS TOWNHOMES","Q3","under",0
"WELDON DOWNS TOWNHOMES","Q4","accurate",5
"WELDON DOWNS TOWNHOMES","Q4","over",0
"WELDON DOWNS TOWNHOMES","Q4","under",1
"WELLINGTON","Q1","accurate",5
"WELLINGTON","Q1","over",2
"WELLINGTON","Q1","under",0
"WELLINGTON","Q2","accurate",5
"WELLINGTON","Q2","over",1
"WELLINGTON","Q2","under",0
"WELLINGTON","Q3","accurate",4
"WELLINGTON","Q3","over",2
"WELLINGTON","Q3","under",0
"WELLINGTON","Q4","accurate",4
"WELLINGTON","Q4","over",0
"WELLINGTON","Q4","under",2
"WELLINGTON FOREST","Q1","accurate",0
"WELLINGTON FOREST","Q1","over",5
"WELLINGTON FOREST","Q1","under",0
"WELLINGTON FOREST","Q2","accurate",2
"WELLINGTON FOREST","Q2","over",2
"WELLINGTON FOREST","Q2","under",0
"WELLINGTON FOREST","Q3","accurate",4
"WELLINGTON FOREST","Q3","over",0
"WELLINGTON FOREST","Q3","under",0
"WELLINGTON FOREST","Q4","accurate",4
"WELLINGTON FOREST","Q4","over",0
"WELLINGTON FOREST","Q4","under",1
"WELLONS VILLAGE","Q1","accurate",2
"WELLONS VILLAGE","Q1","over",9
"WELLONS VILLAGE","Q1","under",1
"WELLONS VILLAGE","Q2","accurate",7
"WELLONS VILLAGE","Q2","over",2
"WELLONS VILLAGE","Q2","under",2
"WELLONS VILLAGE","Q3","accurate",3
"WELLONS VILLAGE","Q3","over",2
"WELLONS VILLAGE","Q3","under",6
"WELLONS VILLAGE","Q4","accurate",8
"WELLONS VILLAGE","Q4","over",2
"WELLONS VILLAGE","Q4","under",2
"WEST BRIER TOWNHOMES","Q1","accurate",15
"WEST BRIER TOWNHOMES","Q1","over",7
"WEST BRIER TOWNHOMES","Q1","under",0
"WEST BRIER TOWNHOMES","Q2","accurate",13
"WEST BRIER TOWNHOMES","Q2","over",2
"WEST BRIER TOWNHOMES","Q2","under",0
"WEST BRIER TOWNHOMES","Q3","accurate",12
"WEST BRIER TOWNHOMES","Q3","over",4
"WEST BRIER TOWNHOMES","Q3","under",2
